post_id,post_date,keyword_group,matched_keywords,post_text,marriage_attitude,coding_note
4720617439891531,2021-12-31 23:59:00,marriage,对象,2021年最后的一天啦做一个小小的总结吧因为疫情大学生活少了一年开学没几个月就实习了今年来到了浙江实习的企业也还不错薪资待遇也很满意怎么说呢一切事情有好有坏感觉自己也变了许多也认识了不少人也曾经想试图为某个人改变也不知道说什么好就还算的过去吧每天过的都很充实希望在新的一年里面工作顺顺利利家人平安哎也希望老于成功上岸能在大学帮孩子找个对象OK啦,0,neutral/unclear
4720617427830617,2021-12-31 23:59:00,marriage,对象,回想起去年写小作文的时候，那时是元旦放假，意外收到了好多朋友的礼物，真的是意料之外，所以2020年末的小作文是带着惊喜和感动的。在2020年的小作文里我说要“不耽过去，不湎未来，把握现在”，遗憾的是我没能很好地做到，我用大把的时间来浪费，大把的时间来后悔，大把的时间来做梦，很多小计划都没有落到实处，所以我时常感到痛苦时常患得患失。一直以来我都是一个很固执的人，十七岁是十八岁也是，对友谊、对爱情、对未来、对大的小的任何事情都会有一些些执念，这导致我一直在寻找而且一直没有答案。未知的事往往给我带来痛苦与困顿。我是由什么构成的呢？我想，大概是30%的痛苦，20%的未知加50%的力量。力量占我生命的绝大多数。我的力量来自我的家人，从放假怎么回家到选择什么专业、去到哪个城市，他们都会给我合适的建议和百分百的支持。记得高三中午爸爸来学校送饭给我，我因为数学成绩太差在门口就哭了出来，他当时说的话我至今都记忆犹新，听妈妈说爸爸回去之后也哭了，他清楚我的难处并安慰我共情我鼓励我，如果说没有爸爸妈妈的支持我可能很难重拾希望。我的力量也来源于我的好朋友们，无论是高中同学还是大学同学甚至素未谋面的网络朋友，她们都在某个方面给我力量。晓慧姐姐教给我要永远浪漫，不能被生活磨去棱角，我们共同期待去大理去西藏去任何地方，7203的朋友们都很可爱，想去住在一起的细碎时光每天都很快乐很充实，我们聊未来，在夜里畅聊逝去爱情之后天亮即可挥手作别，我们一起见证彼此从十七岁迈入了十八岁。室友姐概括来说就是让我又爱又恨，每每我问室友姐要不要做某件事时她都会给我肯定的答案，我也在她们那里收获到了真挚的赞美，这让我很开心并有些自信起来。记得有一次刷微博看到有个人说她有一个聊了四年的网友，我当时很羡慕，因为我二次没有朋友，三次的友谊也很糟糕，但我后来在网络上认识了可爱的朋友们，有了倾诉的对象也学会当一个很好的倾听者，我们分享日常生活也共享着彼此的喜怒哀乐。他们是我持久而稳定的力量来源。2021年就快到了呀，刚才在回学校的路上跟室友姐说要立一些小目标，虽然之前很不屑立flag，但今年蛮想写下一些的，我也会尽力去实现，毕竟不是每个人都要活在自己的时区，我自己就可以决定现在是我人生的几点。2022年要感恩家人感恩朋友，要勇敢要尝试，要坚定要执着，要好好学习要热爱生活，要完成每一个小目标，但不能按固定轨道旋转，我未知的人生怎样我都是很期待的。,0,neutral/unclear
4720617427574253,2021-12-31 23:59:00,marriage,对象,许个愿，愿我新的一年，能不再孤寡，找个对象带回家,0,neutral/unclear
4720617423640779,2021-12-31 23:59:00,marriage,对象,新的一年：目标🎯瘦且皮肤好上岸考试找个心动💓的对象,0,neutral/unclear
4720617415511668,2021-12-31 23:59:00,marriage,对象,新的一年丘比特大哥能不能也给咱整上一箭呀（有介绍对象的赶紧的）,0,neutral/unclear
4720617402139796,2021-12-31 23:59:00,marriage,对象,跨年夜，人家腿长+有对象的叫跨年，而我这腿短+没对象的叫蹦年和熬夜。,0,neutral/unclear
4720617397422419,2021-12-31 23:59:00,marriage,对象,2021年抓住最后的小尾巴搞一个流水账日记📙一个词来总结：忙碌。就是各种学习开会考试培训每天满满的病号……一个月休息四五天累！！总归幸福比遗憾要多考了证家人朋友幸福快乐自己也又胖了哦！！！2021年的最后一天发了工资！！！很开心涨工资啦！！！一年又一年时间真的过得很快有时候莫名emo回想这一年就每天忙的身心俱疲却又感觉什么也没有做。。。2022年干的第一件大事就是要买车车了然后找个对象吧哈哈哈哈哈哈新的一年桃花运爆嗯………暂时就这吧2022年愿所有人万事胜意平安健康。2021拜拜了2022更加努力拼搏[牛哞哞],0,neutral/unclear
4720617385627421,2021-12-31 23:59:00,marriage,对象,搞笑跨年文案大长腿的才叫跨年，小短腿的只能叫蹦年！有对象是跨年，没对象是熬夜！跨年有三好：天好冷，衣服好贵，我好穷！滴~体温正常，欢迎进入2022！承蒙时光不弃，岁月不嫌，苟延残喘又一年！,0,neutral/unclear
4720617384841220,2021-12-31 23:59:00,marriage,对象,立个flag吧新的一年主题词：学习不要这么宅了，多出门走走找对象，开启人生下一篇,0,neutral/unclear
4720617377761134,2021-12-31 23:59:00,marriage,对象,晚安，这是2021最后一次跟你说晚安啦，本想今后余生都与你一起走过，如果结婚对象是你的话，我倒也愿意这样走下去，可缘分就是这么神奇,0,neutral/unclear
4720617369115588,2021-12-31 23:59:00,marriage,对象,笑死，我把我微信聊天背景换成了这个，我对象问我这是谁，我说你看不到嘛，这是俩美女，他说“哦，那没事了”哈哈哈哈哈哈哈,0,neutral/unclear
4720617363867730,2021-12-31 23:59:00,marriage,对象,我以为我可以不爱了这么多年过去了我以为我放下了但是今天看到他那种熟悉感又涌上他还是记得我的那些小细节他记得我以前说过的话我真的很难过我以为我已经很努力了我努力过我的生活认识新朋友但是你一信息我我在过的生活我都不管了什么新对象的追求我都无法接受我真的很想和你在一起我真的很努力去放下了为爱情努力我也不是没有过挽回、像舔狗一样的我通通试过了我真的用尽方法了我们还是不会在一起你还是不会爱我我永远都不是你的唯一我到底该怎么做啊,0,neutral/unclear
4720617355484790,2021-12-31 23:59:00,marriage,对象,2021其实经历了很多事情，最重要的转变是从学校踏入了社会，时而觉得自己变成熟了，时而觉得还是那个自己，总之有成长有进步，新的一年继续努力，希望自己越来越勇敢，一切顺遂，健康平安，心想事成，开开心心，快快乐乐（PS：貌似该有个对象了，快来～哈哈哈）,0,neutral/unclear
4720617342902155,2021-12-31 23:59:00,marriage,对象,有对象的生物都一样，睡觉不是手麻就是腿麻L萌宠部落圈的微博视频,0,neutral/unclear
4720617334515171,2021-12-31 23:59:00,marriage,对象,越活越独，对时间也越来越没有概念了，又一年咯。毕业年了，工作年了，也22岁了，还是想有一个能以结婚为结尾的对象了。,0,neutral/unclear
4720617305409181,2021-12-31 23:58:00,marriage,对象,喜歡你謝謝你L胖子虎__的微博视频,0,neutral/unclear
4720617275793917,2021-12-31 23:58:00,marriage,对象,今年的收获一个对象。几个好友。,0,neutral/unclear
4720617247213194,2021-12-31 23:58:00,marriage,对象,2022过法考拿offer变美丽找对象,0,neutral/unclear
4720617582494860,2021-12-31 23:59:00,marriage,恋爱,#金翅鸟与栀子花#我：老公，新年快乐捏魈（叹气）：…你喝醉了是不是我：是，长岛冰茶捏，可乐味的酒，三十多度好像，我身上酒味很重吗，你是不是不喜欢呀我：我今天白天吃醋很厉害捏，你好糟糕让我吃醋，我讨厌你，大坏人大坏蛋魈：想多了……笨蛋我：嗯……但是我的新年愿望，还是下一年能和你这样甜甜的恋爱捏，好喜欢你，明年跨年也要和你一起我会努力不把你ooc的魈：不要只许愿明年，我们还有，很多很多个跨年，很多很多个新年,0,neutral/unclear
4720617581971886,2021-12-31 23:59:00,marriage,恋爱,新年快乐！祝大家心想事成天天开心！有对象的长长久久，没对象的让我们变有钱好了！今年也要多多关照！年更自拍，雷个肥宅！（1/1）,0,neutral/unclear
4720617578564101,2021-12-31 23:59:00,marriage,恋爱,年末的感动来自两只狗这应该是我看剧以来第一次真情实感认为演员卖力气的一场剧不管是现场的现挂互动，基于武汉的台词改编，还是演员在剧情设定中的动作唱段演绎，都让我在感叹用心和演员专业之余，看到了一个十五年老剧的真诚情节上虽然感觉并不非常连贯，老演员经常性往外支话，但这也许是导演和演员的特点，等看完了恋爱的犀牛再品味[小丑],0,neutral/unclear
4720617573846060,2021-12-31 23:59:00,marriage,恋爱,我居然在跨年夜前恋爱了！一直陪我聊天情商好高还长得特别好看终于能体验到恋爱的感觉了反正没事干不如和我一起复制粘贴做白日梦！！！,0,neutral/unclear
4720617570437241,2021-12-31 23:59:00,marriage,恋爱,2021年最后一天，以加班到十一点结束。就剩下最后一小时，那天我在抖音上看见，在一个平常的周五结束自己的2021，躺在床上回忆这一年的点点滴滴。到这个点，我才觉得这是一件多么幸福的事情。2021年，恋爱谈的跌跌撞撞磕磕碰碰，又胖了些许，小金库多了一点饿不死的钱，去了苏州看了我想看的樱花，工作一如既往庸庸碌碌，勉勉强强是完成了四个目标。剩下的目标里，学习技能以报了网课但没有学习而终结，减肥开始了两天以医生一句劳损而草草收场，北京也还没去成，这些都只能顺延了。2022年，一如既往希望自己健康快乐且多金。更多的是让自己稳定下来生活吧！新年快乐，努力生活。疫情也早点散去，大家看着彼此的八颗牙一起笑。,0,neutral/unclear
4720617566509176,2021-12-31 23:59:00,marriage,恋爱,#2021年最后一天#看了以年为单位的恋爱真实细腻的情感流露让人舒心幸福暖暖在他们的故事里找到属于我们的爱情共鸣今后的一年又一年，每一次夜空繁星，每一场冬日初雪，每一年迎新跨年，都是不变的我和你。,0,neutral/unclear
4720617566503787,2021-12-31 23:59:00,marriage,恋爱,我们带着今年的恋爱总结准备迎接2022年啦@温月入酒-新的一年新的开始新的启程新的希望形影不离心心相印Forlove,0,neutral/unclear
4720617566247535,2021-12-31 23:59:00,marriage,恋爱,#丁程鑫ACE门面主舞#可爱，帅气，性感，风格百变大帅哥，丁程鑫完美诠释每个舞台，无论是《7years》还是《怪美的》、《爱的初体验》还是《姐姐恋爱吧》、《loveshot》还是《画心》，只要你喜欢，每一款丁程鑫你都值得拥有，一眼便是万年~#丁程鑫翻跳loveshot#@时代少年团-丁程鑫LDawnstar·晨星x丁程鑫个站的微博视频,0,neutral/unclear
4720617565981629,2021-12-31 23:59:00,marriage,恋爱,张颜齐超话2022年的目标①顺利考过护资②实习圆满结束找个好工作③论文答辩通过④有时间去外面溜达溜达⑤见你一面⑥减重15斤谈个恋爱吧（视情况而定）最重要的是身体健康！@张颜齐,0,neutral/unclear
4720617561529127,2021-12-31 23:59:00,marriage,恋爱,#以年为单位的恋爱#跨年的仪式感,0,neutral/unclear
4720617560999654,2021-12-31 23:59:00,marriage,恋爱,886，今年也辛苦啦！/企业微信居然还有年终总结，服！我需要年终奖金/俺一个人去看了《爱情神话》，喜欢上了！紫色头发只有马伊琍惊艳到我，第一人！就是人少电影院居然没开空调，冻得我缩成团/挺好的，我这年纪对以年为单位的恋爱，穿越啥拥抱你无感/那就从新年起，1点睡吧，开个好头。我知道只要上这班，就不可能三点前睡/这13字，送我们/圣诞树？/可真是人挤人啊，害，真别凑热闹。吃了顿难吃的牛蛙，也是蛮难得/又到了蔡生每年的解惑。今年我喜欢的几个。只是变得俗气，问来问去都是情爱居多，我看蔡生都懒得回答了/想吃过饭去KTV的，一看票价翻了四五倍，不可能宰到我的，堵车路上，我们车内KTV/明天起得来就去西园寺祈福吃素面，起不来就当我没说,0,neutral/unclear
4720617557335077,2021-12-31 23:59:00,marriage,恋爱,2021年最后一次作业每一年的年底感叹的最多的一句话是啊今年过得可真快啊一年又什么都没有干就过完了今年甚至都没有出过浙江一趟正儿八经的旅行也为零不喜欢20年也没多喜欢21年希望新的2022会比今年要好一些吧~附12月片单：1.《小武》《莫里斯》《第一炉香》2.《超感猎杀：圣诞特别篇》《超感猎杀：完结特别篇》《犬之力》3.《法兰西特派》《暖暖内含光》《摇滚校园》4.《恋爱缺席的罗曼史》《隧道》《在你面前》6.《杀人者》《辛迪西》《爱情神话》7.《安妮霍尔》《建筑学概论》《戴珍珠项链的少女》8.《四月物语》9.《新年快乐》每个月更新片单的事倒是坚持了两个整年，明年可能不一定会再把这个习惯坚持下去但尽量维持~,0,neutral/unclear
4720617553398693,2021-12-31 23:59:00,marriage,恋爱,小红的树洞超话#小红的生日祝福#12.3@winwin睡不饱12.5@想喝紫米粥_@-让我再吃会儿12.7@啵啵味鱼丸_12.8@·啵色拨动心弦·12.9@啵啵的宝藏12.12@夜晚失信12.14@奶啵小熙@小啵平安喜乐_12.15@·什么时候去见TFBOYS啊·12.16@甜啵味小熙12.17@噼里啪啦_一呱呱12.19@努力加载中别着急@小啵月刊报道@添福宝家的小贤妻12.21@YANG橙橙_12.22@·山渝雾之恋·@啵啵味糖果甜12.23@限定演奏家@雾眠岛屿-@Yangaaa-12.24@麻油甜心酥12.25@·奈奈子熙·@易琛的辰@敖子逸12.26@恋啵啵啵啵啵@_Y重庆麻辣火锅12.28@听说易先生很优秀@冬桃雾啵-12.29@啵的小萱@冬酿芋圆喔@星卡里恋爱物语@冰淇淋快化了呀@小汤圆也不圆12.30@啵啵杨哥12.31@小可追啵🎊叮~按时长大啦🎁抱歉，我又双叒叕是迟到啦！♡ʜᵅᵖᵖᵞʙⁱʳᵗᑋᵈᵃᵞtoyou🎂这是陪很多姐妹过得第二个生日啦希望大家都可以早日见到想见的人一直被好运包围一直开心一切顺意～一起快乐追啵吖,0,neutral/unclear
4720617549468943,2021-12-31 23:59:00,marriage,恋爱,#电影以年为单位的恋爱#杨玏和毛晓彤都很会哭，而且哭的很好看。印象最深的是杨玏饰演的江宇对着招财的骨灰盒哭，他的大眼睛真的饱含着悲伤和无助还有悔恨。还有就是毛晓彤饰演的陆鹿珊和江宇吵架时候的眼眶，就让观众自动带入那种情绪。这两位演员的台词和演技真的很好喜欢杨玏好几年了，他真的值得大银幕,0,neutral/unclear
4720617545008562,2021-12-31 23:59:00,marriage,恋爱,#D社称将爆料情侣已恋爱两年#🆘好期待,0,neutral/unclear
4720617532430675,2021-12-31 23:59:00,marriage,恋爱,看#穿过寒冬拥抱你#里边爷爷奶奶谈恋爱，我跟旁边的小伙伴说：我这个年纪（指电影里的奶奶)也想谈恋爱小伙伴：可以的！我：这个年纪男人就正常了吗小伙伴：好像不行，是同一批...气氛顿时陷入了沉默...,0,neutral/unclear
4720617527973134,2021-12-31 23:59:00,marriage,恋爱,2021总结恋爱365天一起走过8座城市博士5年毕业入职166天一起在家132天长胖10斤2022年要努力赚钱！,0,neutral/unclear
4720617527971798,2021-12-31 23:59:00,marriage,恋爱,2021潦草年度总结升职了加薪了长胖了。2022目标谈恋爱存钱去北方滑雪还有一个大事完成了再说。,0,neutral/unclear
4720617527713694,2021-12-31 23:59:00,marriage,恋爱,"我的2021年终总结2021又是飞快的一年，又是感觉到失败的一年呢🙊今年我考了省考，选调，事业编，研究生没有一个上岸的，还有一段不长但是失败得让人难过很久的恋爱，还有到年尾都绿的基金，这还没到本命年都感觉这么不顺利，这本命年已经开始读秒倒计时了还真是让人害怕2021又完成了什么呢？终于抓住大学的尾巴飘过了6级，emmm…能直观看到的好像也只有这个了。如果说抽象的可能就是发现了自己感兴趣的行业，这也得谢谢那一段失败的恋爱，可能有的人出现只是给你的人生提供另一种可能，然后我选择了参加法硕考试，虽然结果不尽如人意，但我会继续加油噢！噢，对了，差点忘了，今年6月5日我遇到了属于我自己的小猫咪，它自己赖上我的，被这个小家伙讹上了，然后我们就一起生活啦。因为它我的生活可是起了不少波澜呢，几天就送了我五针狂犬疫苗，刚开始天天挂彩，挠人咬人可厉害了，妈妈因为它和我吵了无数次架，不过最后还是留下它啦，虽然现在还是总是说要送走它。小猫咪因为在我准备考研期间遇到的，所以叫它硕硕，希望叫着叫着能把我叫成硕士研究生，结果是它越长越硕！这和它一起的6个月还真是挺艰难挺操心的，不过还是很开心有它的陪伴。2022来啦，新的一年也会有新期许。希望事业运可以好一点，今年啥都没考上，在小区进进出出，邻居总问我在哪上班，现在又问我考研考的怎样，这种感觉还真是挺窒息的。虽然妈妈让我继续考公务员，但是我真的不是很想，感觉也好难，希望能有份快乐，收入也相对还行的工作。我很想过法考，这样就可以离自己的热爱更近一点。希望我的基金2022可以红红的！然后希望我的小猫健健康康，我不在家你不能不吃饭呀！不可以这么粘人的！小猫猫也要独立噢！最希望新的一年能和妈妈好好沟通，少吵架，要收起脾气，记得耐心耐心耐心。对于新一年的爱情，没有期待，我只想赚钱，男人只能影响我进步的速度，对对对，新的一年我要理智，不可以恋爱脑不可以恋爱脑不可以恋爱脑，警告自己100次！！刚刚听到五月天唱的“就算失望不能绝望”没错，就算被生活打趴一百次，也要在第一百零一次站起来！希望2022是阳光的一年，2021整个人的情绪都很down,2022要好好热爱生活！不可以丧不可以丧不可以丧！本来想结束！！但是果然周五王炸！！看五月天跨年演唱会送周杰伦！！周五yyds！！不知道怎么感动哭了，年纪大了，眼睛容易进沙子，不对！这就是永远年轻，永远热泪盈眶！！今天是周五！！我爱周五！！2022嗨你好！",0,neutral/unclear
4720617519586501,2021-12-31 23:59:00,marriage,恋爱,其实我感觉约好友圈和现生交朋友、谈恋爱都是一样的。开始是被共同爱好吸引，因为机缘巧合而相识，但是随着我们的深入了解，互相发现隐藏的共同属性的时候，就会拥有双倍的开心[小雪人]很高兴2021年认识你们我的好友圈我的现生朋友2022也请多多指教吧,0,neutral/unclear
4720617515387234,2021-12-31 23:59:00,marriage,恋爱,不论当下的爱情有多幸福，我都希望你能拥有独立的人格，不要完全依附于另一个人所有信誓旦旦的承诺，等到他失信的那天，就会恍若一场虚构的黄粱梦，等清醒过来了，就发现原来自己一无所有。说白了，承诺有时候就是画大饼。当然能遇到真爱，是好件事，爱情和前途也可以共存。只是不要被爱情里的甜冲昏了头，通过牺牲，换来另一个人的光亮，这不是什么英雄主义，这是恋爱脑。只有当两个人都能各自发光、照亮彼此，才是爱情里最好的状态。拿前途去赌一段感情，往往是最容易满盘皆输的赌局。只有你学到的知识、收获的技能、赚到的金钱才能成为你赢的资本!借用李碧华老师的一句话:爱到最高点，也要自立自己不立，谁来立你?祝新的一年我们都能拥有爱，更能拥有独立的人格。就算没有了爱的存在，我们也能是自己最坚实的靠山,0,neutral/unclear
4720617499133341,2021-12-31 23:59:00,marriage,恋爱,2022年每天都能睡个好觉遇到好的队友攒1w谈一次恋爱过四级毕设顺利减肥90斤可以穿吊带买一个相机换苹果手机近视眼手术有一个未来规划,0,neutral/unclear
4720617494154463,2021-12-31 23:59:00,marriage,恋爱,以年为单位的恋爱跨年夜来一场5•20的约会吧～Lccc畅畅yy39的微博视频,0,neutral/unclear
4720615321766299,2021-12-31 23:51:00,marriage,恐婚,2021年度总结：1.一年比一年恐婚程度更深，一年比一年更不想走进婚姻，梦里曾无数次的梦到自己结婚的场景但自己却每一次都在梦里不断的挣扎抗拒和逃跑，今年克服了一切，鼓足勇气踏入城墙，一切都没有想象中那么可怕，还意外收获了很多的小温暖。2.一个只想着存钱的姑娘，一定有故事，因为当她连哭诉的地方都没有的时候，才终于明白，别人的屋檐再大，都不如自己有把伞。年幼时的阴影让我学会任何事都不奢望别人，单枪匹马只靠自己，省吃俭用10多年，在自己无数次的奔波劳累后终于有了自己的小窝，拿到属于自己的不动产证时幸福感+10。3.公司不断调整，转型，“双减政策”后公司裁员同事们走了一半，但我始终坚守岗位，这一年的工作一直都是超质超量完成，保持每月名列前茅。,-1,explicit negative/rejecting
4720614726959246,2021-12-31 23:48:00,marriage,恐婚,有人有恐婚吗？若是有人向你求婚，不是你最爱的人……可怎么办,-1,explicit negative/rejecting
4720609567448403,2021-12-31 23:28:00,marriage,恐婚,#产妇羊水栓塞医护合力跑赢死神#每天一个恐婚恐育小技巧,-1,explicit negative/rejecting
4720607687875070,2021-12-31 23:20:00,marriage,恐婚,2021年最后一天，又开始深度恐婚,-1,explicit negative/rejecting
4720607112991497,2021-12-31 23:18:00,marriage,恐婚,范世锜替徐正、道歉。这段时间大家估计都活在徐正的阴影里边，替刘小捷着急，甚至恐婚不得娱乐评论大赏#娱乐综艺##明星日常#L把酒留君hot的微博视频,-1,explicit negative/rejecting
4720606493024461,2021-12-31 23:15:00,marriage,恐婚,恐婚了😒本来想记录一次美好的跨年，泡汤,-1,explicit negative/rejecting
4720605401978650,2021-12-31 23:11:00,marriage,恐婚,离开了一份糟糕的工作之后，一切都在往好的方向发展。下班后可以去练练瑜伽，跳跳舞～这是在上一份工作中从来不敢奢望的生活。不用再靠安眠药也能睡着。曾经极度恐婚的自己，感觉领证后生活也没想象的可怕🤓遇到一群神仙同事，每天开开心心一起变美变好，没有内卷。终于在最后一个月摇到了新房2021很幸福[2021]希望2022可以一起完成更多个小目标希望疫情快点过去希望多一些时间陪陪家人，见见朋友们[小雪人],-1,explicit negative/rejecting
4720604143681675,2021-12-31 23:06:00,marriage,恐婚,写一篇文章吧算是2021的结尾。算是很困惑很迷茫的一年从最初的考上编制到最后的一无所有中间经历了太多难言的事情于凌晨的负重前行到后来的怅惘也曾有过心境上的大起大落更多背负的是一种期望甚至是一种压力。偶尔翻到几年前的豪情壮志仍然可以实现最终是妥协了又是一本书或者说是一本兼具美学的传记有的人的梦想就是在成都的街头唱一首歌在很多年以后辞去了工作孤身一人来到了西藏在那污渍不堪的门帘外弹上半曲吉他算是敬那糟糕的过往。我想到有趣的事情上小学的侄儿冒出了一句很令人深思的话「阿爷我要培养我的好多兴趣」我说「宝贝以前的就不要了吗」「哦不他们还是我所珍爱的只不过我要在他们的基础上再去寻找那些有意义的东西」大体是如此。我是欣慰的也有些反思育儿不是任其发展至少在与他独处的时光里仍需保持原有的习惯身体不好不能贪吃玩手机要适量且要注意距离教育并非玩乐偶尔的调笑可能会造成不可逆的影响要汲取其中的精华。更多的是以身作则哪怕自我认为是很糟糕的人那至少在小孩的面前也许我是一个充满学识偶尔嗜烟的长辈传达一些关于文化之美而不是这周遭发生的奇怪的事情。于育儿不再赘述。同样的可以衍生出某种价值取向环境对于少儿有着不可忽视的一种巨大影响也大致上是我本人的想法再过了很多年后也分化出某些奇怪的个人思想恐婚也许算不上未达到那种永恒的地步哪怕是吸引你并且为之而奋斗的至少我还未曾遇到。过去我常写到某些场景：站在高楼之上一束暗黄的灯光远处是万家灯火楼下充斥着孩童的笑声远方传来稻草的香味。也许这就就是我的愿景我讨厌拍照而我恰恰又喜欢拍照在别人惊愕的眼神中在路旁在桥上在小溪边影上一张属于这个瞬间的景象或许在很多年以后我们再也见不到了就如少时湛蓝发亮的天空。你说在很多年以后的某个冬日的正午你坐在天台捧着一本泛黄的书籍是不是还能听到微风中那难以捉摸的古老音律呢？也许会也许也不会新的一年了本来想说新的一年新的难过的那不如我们站在窗前吧看嘈杂的人流看车水马龙看伫立深夜的高楼看这人间绝景。,-1,explicit negative/rejecting
4720603482031908,2021-12-31 23:03:00,marriage,恐婚,范世锜替徐正、道歉。这段时间大家估计都活在徐正的阴影里边，替刘小捷着急，甚至恐婚不得娱乐评论大赏#娱乐综艺##明星日常#L小艾看电影的微博视频,-1,explicit negative/rejecting
4720598334575585,2021-12-31 22:43:00,marriage,恐婚,2021.5.3🏮大婚篇🏮上上婚礼图回想婚礼当天本人是无感的直到小李来家娶我意识逐渐苏醒的我一边和大家起哄一边享受当时的氛围感太嗨了都是陪我们一起长大的共同朋友我仿佛有那个社交🐂🍺症来自恐婚族duck不必婚后依旧可以做自己公婆沉浸式溺爱就是家里小女鹅本🦢隔三差五小李陪我回娘家晃几天我俩不禁感叹婚后太潇洒了哈哈哈哈哈,0,mixed/ambiguous
4720597470288540,2021-12-31 22:40:00,marriage,恐婚,订婚日，爸妈故意装得穷酸被公婆瞧不起，吃完饭我爸说陪嫁40万哈哈，我从小就被爸妈关怀备至的照顾着，他们对我的婚姻大事更是小心谨慎。他们怕我遇到坏男人，一辈子的幸福也就永无天日。经过一番考核，我和男友终于到了订婚的地步。要订婚就得双方父母见面，我妈怕我嫁过去后吃苦，提出要试探一下公婆。其实我爸妈是生意人，每个月的收入也可观。但是为了看看公婆好不好相处，有没有嫌平爱富之类的思想，于是爸妈故意在订婚日装得有些穷酸。爸妈穿着不华丽有些旧的衣服来到了约定的酒店，那会公婆还有男友早就到了。一见面，婆婆就上下的打量了我爸妈一番，脸上有几分嫌弃。男友连介绍着我爸妈给公婆认识，公公这才笑着脸说，来，快坐。在公婆和爸妈的对话中，显然就听闻出公婆瞧不起我爸妈的穷酸样，说我嫁到他们家一定会比在爸妈家过得幸福。还在爸妈面前炫耀，家住在城市繁华地段，还让我爸妈以后常去他们家里做客，不要拘束……公公问我爸爸最近在忙什么事业，我爸爸依然装穷酸说，每天上班，每个月领四千左右的工资。公公却笑着说，这以后就是亲家了，要不我帮你找个工资高、舒适一些的工作。爸爸婉言拒绝说，他现在的工作很好，他很满意。婆婆又问我妈，有没有去逛过市中心新开的一家百货商场，有时间一起去逛逛。我妈不好意思的说，她每天忙着照顾家里还得干活，哪有那闲功夫。婆婆立马笑着说，是，是，亲家母挺忙的，是没有时间，不过以后你女儿嫁到我们家了，就可以享享女儿的福气……看着公婆瞧不起我穷酸的爸妈，我都有些后悔答应爸妈让他们装穷酸，万一公婆以为我就是看他们家有钱才嫁到他们家的，那我以后的日子还能好过吗？在双方商量结婚日的时候，我爸妈和公婆有了不同的观点。公婆想三个月内把婚礼给办了，我爸妈故意说，他们想多留我在家住一段时间。婆婆笑着劝我爸妈说，找些把我嫁过去，我可以早些过上好日子。最后按着公婆的意思订了结婚日期，我看到公婆以有钱人的身段，压制我爸妈。吃过饭后，公婆让男友叫服务员买单，我爸笑着说，他已经买过了。顿时，公婆脸上还有些不高兴，说这顿还让我爸妈破费，应该由他们出，他们是男方。爸爸笑着说，都是一家人，谁结账都一样，只要小两口幸福。公婆的脸上这才好了些，爸爸看了看我对着公婆说，我就这么一个闺女，亲家，等他们俩结婚时，他和妈妈陪嫁40万。显然，公婆很惊讶，他们还以为自己听错了。在确定我爸妈要给我陪嫁40万之后，公婆连对我爸妈亲切了许多，甚至还问我爸妈，结婚日子要不要重新选……我爸爸说，日子订了就定下来了，改来改去不吉利。回到家后，爸妈对我说，公婆很现实。事实上我也觉得公婆有些瞧不起比他们穷的人，对有钱人又是另外一副嘴脸。爸妈跟我说，以后结婚了，不要跟婆家人扯上金钱利益。有什么事尽量跟他们商量……现在的问题是，订婚日回去后公婆就对男友说，买房的钱让我们女方出一半。可之前都是说好的，由男友买房买车。按着男友的意思，就是公婆知道我结婚有40万的陪嫁，嫁到他们家，钱就是他们家的，拿些钱出来买房理所应当。公婆的钱都投资到事业里了，一时半会拿不出。我爸妈知道后很生气，觉得公婆掉钱眼里了。而我也觉得爸妈给我的陪嫁，那便是我的，怎么成了公婆家的。如今还没有结婚，公婆就在算计我家的钱，我不敢想象以后会成什么样。我一直都很期待婚礼，可是现在我开始有些恐婚，怕以后嫁过去得受公婆的气。队友们，帮我出出注意好吗，我现在好乱。,0,mixed/ambiguous
